joint,x,y,z
1,596.3059,17.739624,1081.7568
2,637.56384,-55.107162,1187.2084
3,555.048,90.58641,976.3053
4,637.56396,-307.93683,1187.2084
5,555.04785,-162.24324,976.3053
6,637.5632,-560.7664,1187.2084
7,555.04785,-415.07285,976.3053
8,580.99194,-138.47833,979.8313
9,592.6413,-342.3039,946.82153
10,538.71466,-247.08867,808.9899
11,592.6413,-714.01154,946.82153
12,538.71466,-618.7963,808.9899
13,592.6413,-1075.0474,946.82153
14,538.71466,-979.8321,808.9899
0,612.44275,179.72137,1187.6761
1,596.3059,17.739563,1081.7568
2,637.5638,-55.10721,1187.2084
3,555.04803,90.58634,976.30524
4,637.5639,-307.93686,1187.2084
5,555.0479,-162.24332,976.30524
6,637.5631,-560.7665,1187.2084
7,555.0479,-415.07294,976.30524
8,580.99194,-138.47833,979.8313
9,592.6413,-342.30383,946.8216
10,538.71466,-247.08861,808.99
11,592.6413,-714.0115,946.8216
12,538.71466,-618.79626,808.99
13,592.6413,-1075.0472,946.8216
14,538.71466,-979.83203,808.99
0,612.4428,179.72139,1187.676
1,596.3059,17.739487,1081.7567
2,637.5638,-55.107285,1187.2083
3,555.04803,90.58626,976.30524
4,637.5639,-307.93695,1187.2083
5,555.0479,-162.2434,976.30524
6,637.5631,-560.76654,1187.2083
7,555.0479,-415.073,976.30524
8,580.99194,-138.47833,979.8313
9,592.6413,-342.30377,946.8216
10,538.71466,-247.08853,808.99
11,592.6413,-714.0114,946.8216
12,538.71466,-618.79614,808.99
13,592.6413,-1075.0471,946.8216
14,538.71466,-979.8319,808.99
0,612.44275,179.7214,1187.676
1,596.30585,17.73938,1081.7567
2,637.5637,-55.10739,1187.2083
3,555.048,90.58615,976.3051
4,637.56384,-307.93704,1187.2083
5,555.04785,-162.2435,976.3051
6,637.56305,-560.76666,1187.2083
7,555.04785,-415.07312,976.3051
8,580.99194,-138.47833,979.8313
9,592.64136,-342.30365,946.8217
10,538.7147,-247.08842,808.9901
11,592.64136,-714.0113,946.8217
12,538.7147,-618.7961,808.9901
13,592.64136,-1075.0471,946.8217
14,538.7147,-979.83185,808.9901
0,612.45374,179.7159,1187.6827
1,596.30585,17.739319,1081.7566
2,637.5637,-55.10742,1187.208
3,555.048,90.58607,976.3052
4,637.56384,-307.93707,1187.208
5,555.04785,-162.24359,976.3052
6,637.56305,-560.76666,1187.208
7,555.04785,-415.07318,976.3052
8,580.99194,-138.47833,979.8313
9,592.64136,-342.3036,946.8217
10,538.7147,-247.08836,808.9901
11,592.64136,-714.0112,946.8217
12,538.7147,-618.796,808.9901
13,592.64136,-1075.047,946.8217
14,538.7147,-979.8318,808.9901
0,612.4314,179.72717,1187.669
1,596.30585,17.739258,1081.7566
2,637.5637,-55.107483,1187.208
3,555.048,90.586006,976.3051
4,637.56384,-307.93713,1187.208
5,555.04785,-162.24365,976.3051
6,637.56305,-560.7667,1187.208
7,555.04785,-415.07324,976.3051
8,580.99194,-138.47833,979.8313
9,592.64136,-342.30353,946.8218
10,538.7147,-247.0883,808.9902
11,592.64136,-714.01117,946.8218
12,538.7147,-618.79596,808.9902
13,592.64136,-1075.0469,946.8218
14,538.7147,-979.8317,808.9902
0,612.4428,179.72142,1187.676
1,596.30585,17.739136,1081.7565
2,637.5637,-55.107605,1187.2079
3,555.048,90.58588,976.30505
4,637.56384,-307.93726,1187.2079
5,555.04785,-162.24377,976.30505
6,637.56305,-560.76685,1187.2079
7,555.04785,-415.07336,976.30505
8,580.99194,-138.47833,979.8313
9,592.64136,-342.3034,946.82184
10,538.7147,-247.08818,808.99023
11,592.64136,-714.01105,946.82184
12,538.7147,-618.79584,808.99023
13,592.64136,-1075.0469,946.82184
14,538.7147,-979.8316,808.99023
0,612.4538,179.71596,1187.6827
1,596.30585,17.739075,1081.7565
2,637.5637,-55.107666,1187.2079
3,555.048,90.58581,976.305
4,637.56384,-307.93732,1187.2079
5,555.04785,-162.24384,976.305
6,637.56305,-560.7669,1187.2079
7,555.04785,-415.07343,976.305
8,580.99194,-138.47833,979.8313
9,592.64136,-342.30334,946.8219
10,538.7147,-247.08812,808.9903
11,592.64136,-714.011,946.8219
12,538.7147,-618.7958,808.9903
13,592.64136,-1075.0468,946.8219
14,538.7147,-979.83154,808.9903
0,612.4538,179.71596,1187.6827
1,596.30585,17.739014,1081.7565
2,637.5637,-55.10771,1187.2079
3,555.048,90.58574,976.30505
4,637.56384,-307.93738,1187.2079
5,555.04785,-162.24391,976.30505
6,637.56305,-560.76697,1187.2079
7,555.04785,-415.07352,976.30505
8,580.99194,-138.47833,979.8313
9,592.64136,-342.30328,946.8219
10,538.7147,-247.08806,808.99036
11,592.64136,-714.0109,946.8219
12,538.7147,-618.7957,808.99036
13,592.64136,-1075.0466,946.8219
14,538.7147,-979.8315,808.99036
0,612.44293,179.72147,1187.6759
1,596.30585,17.738953,1081.7563
2,637.5637,-55.107758,1187.2078
3,555.048,90.58567,976.305
4,637.56384,-307.9374,1187.2078
5,555.04785,-162.24399,976.305
6,637.56305,-560.767,1187.2078
7,555.04785,-415.0736,976.305
8,580.99194,-138.47833,979.8313
9,592.64136,-342.30322,946.82196
10,538.7147,-247.088,808.99036
11,592.64136,-714.01086,946.82196
12,538.7147,-618.79565,808.99036
13,592.64136,-1075.0466,946.82196
14,538.7147,-979.8314,808.99036
0,612.44293,179.7215,1187.6759
1,596.30585,17.738892,1081.7563
2,637.5637,-55.10782,1187.2078
3,555.048,90.5856,976.30493
4,637.56384,-307.93747,1187.2078
5,555.04785,-162.24405,976.30493
6,637.56305,-560.7671,1187.2078
7,555.04785,-415.07367,976.30493
8,580.99194,-138.47833,979.8313
9,592.64136,-342.30316,946.822
10,538.7147,-247.08794,808.9904
11,592.64136,-714.0108,946.822
12,538.7147,-618.7956,808.9904
13,592.64136,-1075.0466,946.822
14,538.7147,-979.83136,808.9904
0,612.45386,179.71599,1187.6826
1,596.3058,17.73877,1081.7562
2,637.56366,-55.10794,1187.2076
3,555.0479,90.58547,976.3049
4,637.5638,-307.9376,1187.2076
5,555.0478,-162.24417,976.3049
6,637.563,-560.7672,1187.2076
7,555.0478,-415.0738,976.3049
8,580.99194,-138.47833,979.8313
9,592.6414,-342.30304,946.8221
10,538.7148,-247.08781,808.9905
11,592.6414,-714.0107,946.8221
12,538.7148,-618.7955,808.9905
13,592.6414,-1075.0464,946.8221
14,538.7148,-979.83124,808.9905
0,612.44293,179.72151,1187.6759
1,596.3058,17.738708,1081.7562
2,637.56366,-55.107986,1187.2076
3,555.0479,90.5854,976.3048
4,637.5638,-307.93762,1187.2076
5,555.0478,-162.24425,976.3048
6,637.563,-560.7672,1187.2076
7,555.0478,-415.07385,976.3048
8,580.99194,-138.47833,979.8313
9,592.6414,-342.30298,946.82214
10,538.7148,-247.08775,808.99054
11,592.6414,-714.0106,946.82214
12,538.7148,-618.7954,808.99054
13,592.6414,-1075.0464,946.82214
14,538.7148,-979.8312,808.99054
0,612.4539,179.71599,1187.6826
1,596.3058,17.738632,1081.7562
2,637.56366,-55.108047,1187.2076
3,555.0479,90.58532,976.3048
4,637.5638,-307.93768,1187.2076
5,555.0478,-162.24432,976.3048
6,637.563,-560.7673,1187.2076
7,555.0478,-415.0739,976.3048
8,580.99194,-138.47833,979.8313
9,592.6414,-342.30292,946.82214
10,538.7148,-247.08768,808.9906
11,592.6414,-714.01056,946.82214
12,538.7148,-618.7953,808.9906
13,592.6414,-1075.0464,946.82214
14,538.7148,-979.83105,808.9906
0,612.4539,179.716,1187.6826
1,596.3058,17.738525,1081.7561
2,637.56366,-55.108154,1187.2075
3,555.0479,90.585205,976.30475
4,637.5638,-307.9378,1187.2075
5,555.0478,-162.24445,976.30475
6,637.563,-560.7674,1187.2075
7,555.0478,-415.07404,976.30475
8,580.99194,-138.47833,979.8313
9,592.6414,-342.3028,946.82227
10,538.7148,-247.08757,808.99066
11,592.6414,-714.01044,946.82227
12,538.7148,-618.7952,808.99066
13,592.6414,-1075.0461,946.82227
14,538.7148,-979.831,808.99066
0,612.443,179.72153,1187.6759
1,596.3058,17.73845,1081.7561
2,637.5636,-55.10823,1187.2075
3,555.048,90.58512,976.3047
4,637.5637,-307.93787,1187.2075
5,555.04785,-162.24454,976.3047
6,637.5629,-560.76746,1187.2075
7,555.04785,-415.07416,976.3047
8,580.99194,-138.47833,979.8313
9,592.6414,-342.30273,946.82227
10,538.7148,-247.0875,808.9907
11,592.6414,-714.0104,946.82227
12,538.7148,-618.79517,808.9907
13,592.6414,-1075.0461,946.82227
14,538.7148,-979.83093,808.9907
0,612.44305,179.72154,1187.6758
1,596.3058,17.738403,1081.756
2,637.5636,-55.10826,1187.2073
3,555.048,90.58507,976.3047
4,637.5637,-307.93793,1187.2073
5,555.04785,-162.24458,976.3047
6,637.5629,-560.7675,1187.2073
7,555.04785,-415.0742,976.3047
8,580.99194,-138.47833,979.8313
9,592.6414,-342.30267,946.8223
10,538.7148,-247.08745,808.9907
11,592.6414,-714.0103,946.8223
12,538.7148,-618.7951,808.9907
13,592.6414,-1075.0461,946.8223
14,538.7148,-979.8309,808.9907
0,612.44305,179.72156,1187.6758
1,596.3058,17.738327,1081.756
2,637.5636,-55.108322,1187.2073
3,555.048,90.58498,976.3046
4,637.5637,-307.938,1187.2073
5,555.04785,-162.24467,976.3046
6,637.5629,-560.7676,1187.2073
7,555.04785,-415.07428,976.3046
8,580.99194,-138.47833,979.8313
9,592.6414,-342.3026,946.8224
10,538.7148,-247.08737,808.9908
11,592.6414,-714.01025,946.8224
12,538.7148,-618.79504,808.9908
13,592.6414,-1075.046,946.8224
14,538.7148,-979.8308,808.9908
0,612.4431,179.72157,1187.6758
1,596.3058,17.738266,1081.756
2,637.5636,-55.108383,1187.2073
3,555.048,90.58491,976.3047
4,637.5637,-307.93805,1187.2073
5,555.04785,-162.24475,976.3047
6,637.5629,-560.76764,1187.2073
7,555.04785,-415.07434,976.3047
8,580.99194,-138.47833,979.8313
9,592.6414,-342.30255,946.8224
10,538.7148,-247.08731,808.99084
11,592.6414,-714.0102,946.8224
12,538.7148,-618.7949,808.99084
13,592.6414,-1075.0459,946.8224
14,538.7148,-979.8307,808.99084
0,612.454,179.71606,1187.6825
1,596.3057,17.738144,1081.7559
2,637.56354,-55.10849,1187.2072
3,555.0479,90.58478,976.30457
4,637.56366,-307.93814,1187.2072
5,555.0478,-162.24487,976.30457
6,637.56287,-560.76776,1187.2072
7,555.0478,-415.07446,976.30457
8,580.99194,-138.47833,979.8313
9,592.6415,-342.30243,946.8225
10,538.71484,-247.08719,808.9909
11,592.6415,-714.0101,946.8225
12,538.71484,-618.7948,808.9909
13,592.6415,-1075.0459,946.8225
14,538.71484,-979.83057,808.9909
0,612.44305,179.72159,1187.6758
1,596.3057,17.738098,1081.7559
2,637.56354,-55.10852,1187.2072
3,555.0479,90.584724,976.30457
4,637.56366,-307.93817,1187.2072
5,555.0478,-162.24493,976.30457
6,637.56287,-560.76776,1187.2072
7,555.0478,-415.07452,976.30457
8,580.99194,-138.47833,979.8313
9,592.6415,-342.30237,946.8225
10,538.71484,-247.08714,808.9909
11,592.6415,-714.01,946.8225
12,538.71484,-618.7948,808.9909
13,592.6415,-1075.0458,946.8225
14,538.71484,-979.83057,808.9909
0,612.45404,179.7161,1187.6825
1,596.3057,17.738037,1081.7559
2,637.56354,-55.10858,1187.2072
3,555.0479,90.584656,976.3045
4,637.56366,-307.93823,1187.2072
5,555.0478,-162.245,976.3045
6,637.56287,-560.7678,1187.2072
7,555.0478,-415.0746,976.3045
8,580.99194,-138.47833,979.8313
9,592.6415,-342.3023,946.8226
10,538.71484,-247.08708,808.99097
11,592.6415,-714.00995,946.8226
12,538.71484,-618.79474,808.99097
13,592.6415,-1075.0457,946.8226
14,538.71484,-979.8305,808.99097
0,612.43164,179.72736,1187.6687
1,596.3057,17.7379,1081.7557
2,637.56354,-55.10872,1187.207
3,555.0479,90.58451,976.30444
4,637.56366,-307.93835,1187.207
5,555.0478,-162.24515,976.30444
6,637.56287,-560.76794,1187.207
7,555.0478,-415.07477,976.30444
8,580.99194,-138.47833,979.8313
9,592.6415,-342.3022,946.82263
10,538.71484,-247.08694,808.991
11,592.6415,-714.0098,946.82263
12,538.71484,-618.79456,808.991
13,592.6415,-1075.0457,946.82263
14,538.71484,-979.8303,808.991
0,612.4541,179.71613,1187.6825
1,596.3057,17.737854,1081.7557
2,637.56354,-55.108765,1187.207
3,555.0479,90.584465,976.3044
4,637.56366,-307.93842,1187.207
5,555.0478,-162.24518,976.3044
6,637.56287,-560.768,1187.207
7,555.0478,-415.07477,976.3044
8,580.99194,-138.47833,979.8313
9,592.6415,-342.30212,946.8227
10,538.71484,-247.0869,808.9911
11,592.6415,-714.00977,946.8227
12,538.71484,-618.79456,808.9911
13,592.6415,-1075.0455,946.8227
14,538.71484,-979.8303,808.9911
0,612.4432,179.72163,1187.6757
1,596.3057,17.737778,1081.7556
2,637.56354,-55.108826,1187.2069
3,555.0479,90.58438,976.3043
4,637.56366,-307.93848,1187.2069
5,555.0478,-162.24527,976.3043
6,637.56287,-560.76807,1187.2069
7,555.0478,-415.0749,976.3043
8,580.99194,-138.47833,979.8313
9,592.6415,-342.30206,946.82275
10,538.71484,-247.08682,808.99115
11,592.6415,-714.0097,946.82275
12,538.71484,-618.79443,808.99115
13,592.6415,-1075.0454,946.82275
14,538.71484,-979.8302,808.99115
0,612.4432,179.72165,1187.6757
1,596.3057,17.737717,1081.7556
2,637.56354,-55.10887,1187.2069
3,555.0479,90.58431,976.3044
4,637.56366,-307.93854,1187.2069
5,555.0478,-162.24533,976.3044
6,637.56287,-560.7681,1187.2069
7,555.0478,-415.07495,976.3044
8,580.99194,-138.47833,979.8313
9,592.6415,-342.302,946.82275
10,538.71484,-247.08676,808.99115
11,592.6415,-714.00964,946.82275
12,538.71484,-618.79443,808.99115
13,592.6415,-1075.0454,946.82275
14,538.71484,-979.8302,808.99115
0,612.4542,179.71617,1187.6823
1,596.3057,17.73764,1081.7555
2,637.56354,-55.108948,1187.2068
3,555.0479,90.58423,976.3043
4,637.56366,-307.9386,1187.2068
5,555.0478,-162.24542,976.3043
6,637.56287,-560.7682,1187.2068
7,555.0478,-415.075,976.3043
8,580.99194,-138.47833,979.8313
9,592.6415,-342.30194,946.8228
10,538.71484,-247.08669,808.9912
11,592.6415,-714.0096,946.8228
12,538.71484,-618.7943,808.9912
13,592.6415,-1075.0454,946.8228
14,538.71484,-979.8301,808.9912
0,612.43176,179.72742,1187.6686
1,596.30566,17.737534,1081.7555
2,637.5635,-55.109055,1187.2067
3,555.04785,90.584114,976.30426
4,637.5636,-307.93872,1187.2067
5,555.0477,-162.24554,976.30426
6,637.5628,-560.7683,1187.2067
7,555.0477,-415.07513,976.30426
8,580.99194,-138.47833,979.8313
9,592.64154,-342.30182,946.8229
10,538.7149,-247.08658,808.9913
11,592.64154,-714.00946,946.8229
12,538.7149,-618.7942,808.9913
13,592.64154,-1075.0452,946.8229
14,538.7149,-979.82996,808.9913
0,612.44324,179.72168,1187.6755
1,596.30566,17.737473,1081.7554
2,637.5635,-55.1091,1187.2065
3,555.04785,90.584045,976.3042
4,637.5636,-307.93875,1187.2065
5,555.0477,-162.2456,976.3042
6,637.5628,-560.7684,1187.2065
7,555.0477,-415.0752,976.3042
8,580.99194,-138.47833,979.8313
9,592.64154,-342.30176,946.82294
10,538.7149,-247.08652,808.99133
11,592.64154,-714.0094,946.82294
12,538.7149,-618.7942,808.99133
13,592.64154,-1075.0452,946.82294
14,538.7149,-979.82996,808.99133
0,612.43176,179.72743,1187.6685
1,596.30566,17.737411,1081.7554
2,637.5634,-55.109146,1187.2065
3,555.0479,90.58398,976.3042
4,637.56354,-307.93878,1187.2065
5,555.0478,-162.24567,976.3042
6,637.56274,-560.7684,1187.2065
7,555.0478,-415.07526,976.3042
8,580.99194,-138.47833,979.8313
9,592.64154,-342.3017,946.823
10,538.7149,-247.08646,808.9914
11,592.64154,-714.00934,946.823
12,538.7149,-618.79407,808.9914
13,592.64154,-1075.0452,946.823
14,538.7149,-979.82983,808.9914
0,612.44324,179.72168,1187.6757
1,596.30566,17.73729,1081.7554
2,637.5634,-55.10927,1187.2065
3,555.0479,90.58385,976.30414
4,637.56354,-307.9389,1187.2065
5,555.0478,-162.2458,976.30414
6,637.56274,-560.7685,1187.2065
7,555.0478,-415.0754,976.30414
8,580.99194,-138.47833,979.8313
9,592.64154,-342.30157,946.82306
10,538.7149,-247.08633,808.99146
11,592.64154,-714.0092,946.82306
12,538.7149,-618.79395,808.99146
13,592.64154,-1075.0449,946.82306
14,538.7149,-979.8297,808.99146
0,612.4433,179.72171,1187.6755
1,596.30566,17.737213,1081.7552
2,637.5634,-55.10933,1187.2064
3,555.0479,90.583755,976.3041
4,637.56354,-307.93896,1187.2064
5,555.0478,-162.2459,976.3041
6,637.56274,-560.76855,1187.2064
7,555.0478,-415.0755,976.3041
8,580.99194,-138.47833,979.8313
9,592.64154,-342.3015,946.8231
10,538.7149,-247.08626,808.9915
11,592.64154,-714.00916,946.8231
12,538.7149,-618.7939,808.9915
13,592.64154,-1075.0449,946.8231
14,538.7149,-979.82965,808.9915
0,612.4433,179.72171,1187.6755
1,596.30566,17.737152,1081.7552
2,637.5634,-55.109375,1187.2064
3,555.0479,90.58369,976.3041
4,637.56354,-307.93903,1187.2064
5,555.0478,-162.24597,976.3041
6,637.56274,-560.7686,1187.2064
7,555.0478,-415.07556,976.3041
8,580.99194,-138.47833,979.8313
9,592.64154,-342.30145,946.8231
10,538.7149,-247.0862,808.9915
11,592.64154,-714.0091,946.8231
12,538.7149,-618.7938,808.9915
13,592.64154,-1075.0449,946.8231
14,538.7149,-979.8296,808.9915
0,612.44336,179.72173,1187.6754
1,596.30566,17.737091,1081.7551
2,637.5634,-55.109436,1187.2063
3,555.0479,90.58362,976.304
4,637.56354,-307.9391,1187.2063
5,555.0478,-162.24603,976.304
6,637.56274,-560.7687,1187.2063
7,555.0478,-415.07562,976.304
8,580.99194,-138.47833,979.8313
9,592.64154,-342.3014,946.8232
10,538.7149,-247.08614,808.9916
11,592.64154,-714.00903,946.8232
12,538.7149,-618.79376,808.9916
13,592.64154,-1075.0448,946.8232
14,538.7149,-979.8295,808.9916
0,612.44336,179.72176,1187.6754
1,596.30566,17.73703,1081.7551
2,637.5634,-55.109497,1187.2063
3,555.0479,90.58356,976.30396
4,637.56354,-307.93915,1187.2063
5,555.0478,-162.2461,976.30396
6,637.56274,-560.76874,1187.2063
7,555.0478,-415.07568,976.30396
8,580.99194,-138.47833,979.8313
9,592.64154,-342.30133,946.82324
10,538.7149,-247.08607,808.99164
11,592.64154,-714.009,946.82324
12,538.7149,-618.7937,808.99164
13,592.64154,-1075.0447,946.82324
14,538.7149,-979.82947,808.99164
0,612.44336,179.72176,1187.6755
1,596.3056,17.736908,1081.7551
2,637.56335,-55.109604,1187.2063
3,555.04785,90.58342,976.30396
4,637.5635,-307.93927,1187.2063
5,555.0477,-162.24623,976.30396
6,637.5627,-560.76886,1187.2063
7,555.0477,-415.07584,976.30396
8,580.99194,-138.47833,979.8313
9,592.6416,-342.3012,946.8233
10,538.71497,-247.08595,808.9917
11,592.6416,-714.00885,946.8233
12,538.71497,-618.7936,808.9917
13,592.6416,-1075.0447,946.8233
14,538.71497,-979.82935,808.9917
0,612.44336,179.72177,1187.6754
1,596.3056,17.736862,1081.755
2,637.56335,-55.109634,1187.2062
3,555.04785,90.58337,976.30396
4,637.5635,-307.93927,1187.2062
5,555.0477,-162.24628,976.30396
6,637.5627,-560.76886,1187.2062
7,555.0477,-415.07587,976.30396
8,580.99194,-138.47833,979.8313
9,592.6416,-342.30115,946.82336
10,538.71497,-247.0859,808.9917
11,592.6416,-714.0088,946.82336
12,538.71497,-618.7936,808.9917
13,592.6416,-1075.0446,946.82336
14,538.71497,-979.82935,808.9917
0,612.44336,179.72177,1187.6754
1,596.3056,17.736786,1081.755
2,637.56335,-55.10971,1187.2062
3,555.04785,90.58329,976.3039
4,637.5635,-307.93936,1187.2062
5,555.0477,-162.24637,976.3039
6,637.5627,-560.769,1187.2062
7,555.0477,-415.076,976.3039
8,580.99194,-138.47833,979.8313
9,592.6416,-342.3011,946.82336
10,538.71497,-247.08583,808.99176
11,592.6416,-714.0087,946.82336
12,538.71497,-618.79346,808.99176
13,592.6416,-1075.0444,946.82336
14,538.71497,-979.8292,808.99176
0,612.44336,179.72176,1187.6754
1,596.3056,17.73668,1081.7549
2,637.56335,-55.109818,1187.206
3,555.04785,90.583176,976.30383
4,637.5635,-307.93945,1187.206
5,555.0477,-162.24648,976.30383
6,637.5627,-560.76904,1187.206
7,555.0477,-415.07608,976.30383
8,580.99194,-138.47833,979.8313
9,592.6416,-342.30096,946.8235
10,538.71497,-247.08572,808.9918
11,592.6416,-714.0086,946.8235
12,538.71497,-618.79333,808.9918
13,592.6416,-1075.0444,946.8235
14,538.71497,-979.8291,808.9918
0,612.4434,179.7218,1187.6754
1,596.3056,17.736603,1081.7549
2,637.56335,-55.109894,1187.2059
3,555.04785,90.58309,976.3038
4,637.5635,-307.93954,1187.2059
5,555.0477,-162.24655,976.3038
6,637.5627,-560.76917,1187.2059
7,555.0477,-415.07617,976.3038
8,580.99194,-138.47833,979.8313
9,592.6416,-342.3009,946.8235
10,538.71497,-247.08565,808.9919
11,592.6416,-714.00854,946.8235
12,538.71497,-618.7933,808.9919
13,592.6416,-1075.0443,946.8235
14,538.71497,-979.82904,808.9919
0,612.4435,179.72182,1187.6754
1,596.3056,17.736542,1081.7549
2,637.56335,-55.109924,1187.2058
3,555.04785,90.583015,976.3038
4,637.5635,-307.93958,1187.2058
5,555.0477,-162.24664,976.3038
6,637.5627,-560.76917,1187.2058
7,555.0477,-415.07623,976.3038
8,580.99194,-138.47833,979.8313
9,592.6416,-342.30084,946.82355
10,538.71497,-247.08559,808.99194
11,592.6416,-714.0085,946.82355
12,538.71497,-618.7932,808.99194
13,592.6416,-1075.0442,946.82355
14,538.71497,-979.829,808.99194
0,612.45447,179.71632,1187.682
1,596.3056,17.73648,1081.7548
2,637.56335,-55.109985,1187.2058
3,555.04785,90.582954,976.3037
4,637.5635,-307.93964,1187.2058
5,555.0477,-162.2467,976.3037
6,637.5627,-560.7692,1187.2058
7,555.0477,-415.0763,976.3037
8,580.99194,-138.47833,979.8313
9,592.6416,-342.30078,946.8236
10,538.71497,-247.08553,808.992
11,592.6416,-714.0084,946.8236
12,538.71497,-618.79315,808.992
13,592.6416,-1075.0442,946.8236
14,538.71497,-979.8289,808.992
0,612.45447,179.71635,1187.682
1,596.3056,17.736404,1081.7548
2,637.56335,-55.11006,1187.2058
3,555.04785,90.58287,976.3037
4,637.5635,-307.9397,1187.2058
5,555.0477,-162.24678,976.3037
6,637.5627,-560.7693,1187.2058
7,555.0477,-415.0764,976.3037
8,580.99194,-138.47833,979.8313
9,592.6416,-342.3007,946.8236
10,538.71497,-247.08545,808.992
11,592.6416,-714.0083,946.8236
12,538.71497,-618.7931,808.992
13,592.6416,-1075.0441,946.8236
14,538.71497,-979.82886,808.992
0,612.45447,179.71637,1187.682
1,596.30554,17.736298,1081.7546
2,637.56323,-55.11017,1187.2057
3,555.04785,90.582756,976.3036
